SCENE,KEY,SENTENCE,END_TIME,SPEAKER,SHOW,Sarcasm,Sarcasm_Type,Implicit_Emotion,Explicit_Emotion,Valence,Arousal
1_6165,1_6165_u,"Yes, there's nothing quite like the slightly widened eyes of mildly startled.",0:07,SHELDON,BBT,1,PRO,Anger,Excitement,4,7
1_6183,1_6183_c_00,"It is, isn't it?",0:01,SHELDON,BBT,,,,,,
1_6183,1_6183_c_01,"(gasps) Oh, bother.",0:11,SHELDON,BBT,,,,,,
1_6183,1_6183_c_02,"Isn't that just always the way? 
You go to staple something, and you're out of staples.",0:16,SHELDON,BBT,,,,,,
1_6183,1_6183_c_03,"Gosh, I wish I'd known that earlier today when I was at Staples.",0:21,SHELDON,BBT,,,,,,
1_6183,1_6183_u,You have a thing of paper clips right there.,0:04,RAJ,BBT,0,NONE,Neutral,Neutral,5,5
1_6188,1_6188_c_00,"Yeah, sure, come on in.",0:01,PENNY,BBT,,,,,,
1_6188,1_6188_c_01,Thanks.,0:03,LEONARD,BBT,,,,,,
1_6188,1_6188_c_02,Want some mac and cheese?,0:04,PENNY,BBT,,,,,,
1_6188,1_6188_c_03,No. Lactose. Gas.,0:06,LEONARD,BBT,,,,,,
1_6188,1_6188_c_04,Glass of wine?,0:08,PENNY,BBT,,,,,,
1_6188,1_6188_c_05,No. Sulfites. Migraines.,0:1,LEONARD,BBT,,,,,,
1_6188,1_6188_c_06,"Okay, well, I'd offer you Halloween candy, but that's gone.",0:14,PENNY,BBT,,,,,,
1_6188,1_6188_c_07,"So, what's up?",0:17,PENNY,BBT,,,,,,
1_6188,1_6188_c_08,"Okay, we used to go out, right?",0:2,LEONARD,BBT,,,,,,
1_6188,1_6188_u,"Oh, my God, that's where I know you from.",0:04,PENNY,BBT,1,PRO,Disgust,Surprise,4,6
1_6211,1_6211_c_00,"Oh, no! I can't!",0:03,SHELDON,BBT,,,,,,
1_6211,1_6211_c_01,"Hurry! 
We're running out of time!",0:06,BERNADETTE,BBT,,,,,,
1_6211,1_6211_c_02,- Okay.,0:08,SHELDON,BBT,,,,,,
1_6211,1_6211_c_03,Just do it!,0:09,BERNADETTE,BBT,,,,,,
1_6211,1_6211_c_04,"Oh, God!
One... two...
three!",0:13,SHELDON,BBT,,,,,,
1_6211,1_6211_c_05,"Trick or treat, bubbeleh.",0:16,HOWARD,BBT,,,,,,
1_6211,1_6211_c_06,"What?
(laughing)",0:2,SHELDON,BBT,,,,,,
1_6211,1_6211_u,"No. You mean this was all a ruse? Oh, how could I be so stu...",0:06,SHELDON,BBT,0,NONE,Fear,Fear,2,8
1_6221,1_6221_c_00,"So, Bernadette, how goes the hunt for bridesmaid dresses?",0:03,PENNY,BBT,,,,,,
1_6221,1_6221_u,"Well, if you don't mind looking like an orange traffic cone, great.",0:04,BERNADETTE,BBT,1,PRO,Frustration,Neutral,4,6
1_6355,1_6355_c_00,"Okay. So... we went out, saw a movie, met some nice people,",0:05,LEONARD,BBT,,,,,,
1_6355,1_6355_u,"said horrible things about each other in public... all in all, a pretty magical night.",0:11,LEONARD,BBT,1,EMB,Sadness,Neutral,2,7
1_6370,1_6370_c_00,"consider changing disciplines.
Yeah, to the humanities-- perhaps history.",0:03,SHELDON,BBT,,,,,,
1_6370,1_6370_c_01,One of the advantages of teaching history is that you don't have to create things.,0:07,SHELDON,BBT,,,,,,
1_6370,1_6370_c_02,"You know, you just have to remember stuff that happened and then parrot it back.",0:12,SHELDON,BBT,,,,,,
1_6370,1_6370_c_03,You could have fun with that.,0:14,SHELDON,BBT,,,,,,
1_6370,1_6370_c_04,"Yeah, that's not it.",0:17,LEONARD,BBT,,,,,,
1_6370,1_6370_c_05,Stuart's kind of interested in Amy.,0:2,LEONARD,BBT,,,,,,
1_6370,1_6370_u,"Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?",0:09,SHELDON,BBT,1,EMB,Frustration,Happiness,3,7
1_6426,1_6426_c_00,"No, that was a different, different guy.",0:03,LEONARD,BBT,,,,,,
1_6426,1_6426_c_01,Was he the one who used your head to open a nut?,0:07,SHELDON,BBT,,,,,,
1_6426,1_6426_c_02,"Oh, oh, oh.",0:11,SHELDON,BBT,,,,,,
1_6426,1_6426_c_03,Was he the one who made you eat your arm hair?,0:14,SHELDON,BBT,,,,,,
1_6426,1_6426_c_04,"No, but, actually, that was this guy's sister.",0:18,LEONARD,BBT,,,,,,
1_6426,1_6426_c_05,"All right, well, what do you think he wants?",0:2,PENNY,BBT,,,,,,
1_6426,1_6426_c_06,I don't know.,0:22,LEONARD,BBT,,,,,,
1_6426,1_6426_u,"You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there.",0:06,SHELDON,BBT,1,EMB,Disgust,Neutral,3,7
1_6427,1_6427_c_00,"Oh, oh, oh.",0:02,SHELDON,BBT,,,,,,
1_6427,1_6427_c_01,Was he the one who made you eat your arm hair?,0:05,SHELDON,BBT,,,,,,
1_6427,1_6427_c_02,"No, but, actually, that was this guy's sister.",0:09,LEONARD,BBT,,,,,,
1_6427,1_6427_c_03,"All right, well, what do you think he wants?",0:11,PENNY,BBT,,,,,,
1_6427,1_6427_c_04,I don't know.,0:12,LEONARD,BBT,,,,,,
1_6427,1_6427_c_05,"You know, the holidays are just around the corner.",0:14,SHELDON,BBT,,,,,,
1_6427,1_6427_c_06,Maybe he wants to see if he can lodge the other testicle up there.,0:17,SHELDON,BBT,,,,,,
1_6427,1_6427_c_07,I told you. That was a different guy.,0:2,LEONARD,BBT,,,,,,
1_6427,1_6427_u,Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop.,0:06,PENNY,BBT,1,EMB,Disgust,Sadness,3,8
1_6428,1_6428_c_00,It's 2:00 a.m. What are you doing up?,0:16,LEONARD,BBT,,,,,,
1_6428,1_6428_c_01,Nobel Prize acceptance ceremony streaming live from Stockholm.,0:21,SHELDON,BBT,,,,,,
1_6428,1_6428_u,Sure. You want to see what all the scientists are wearing this year.,0:06,LEONARD,BBT,1,PRO,Ridicule,Neutral,4,6
1_6472,1_6472_c_00,Then take away his keys and make him wander the streets with the other drunks.,0:03,SHELDON,BBT,,,,,,
1_6472,1_6472_c_01,You remember Sheldon and Raj and Howard.,0:09,LEONARD,BBT,,,,,,
1_6472,1_6472_c_02,"Not really, no.",0:11,PERSON,BBT,,,,,,
1_6472,1_6472_c_03,"It's funny, huh, Leonard?",0:13,PERSON,BBT,,,,,,
1_6472,1_6472_c_04,"Back in school, I was the winner and you were the loser.
And now we're reversed.",0:17,PERSON,BBT,,,,,,
1_6472,1_6472_c_05,You're the winner.,0:2,PERSON,BBT,,,,,,
1_6472,1_6472_u,You'd think a winner could make a decent cup of cocoa.,0:04,SHELDON,BBT,1,PRO,Disgust,Neutral,4,6
1_6504,1_6504_c_00,It's probably a euphemism for urination.,0:01,SHELDON,BBT,,,,,,
1_6504,1_6504_c_01,"Sheldon, what is wrong with you?",0:05,PENNY,BBT,,,,,,
1_6504,1_6504_c_02,"Not much. Although, I can be faulted for being overly fond of koala bears.",0:1,SHELDON,BBT,,,,,,
1_6504,1_6504_c_03,"I don't know what it is, when they smart munching on eucalyptus, I just melt inside.",0:15,SHELDON,BBT,,,,,,
1_6504,1_6504_c_04,"Okay, Amy just told you some exciting news, and you acted like it was no big deal.",0:21,PENNY,BBT,,,,,,
1_6504,1_6504_u,"Oh, I see why you're confused. No, her news sounded important, but what you're forgetting is, it was an achievement in the field of biology. That's all about yucky, squishy things.",0:12,SHELDON,BBT,1,PRO,Disgust,Neutral,3,7
1_6534,1_6534_c_00,I don't think there's anything in this jewelry store that Amy would appreciate more than the humidifier we were just looking at at Sears.,0:07,SHELDON,BBT,,,,,,
1_6534,1_6534_c_01,"Oh, my God, now I know what I sound like to you when I say stupid stuff.",0:13,PENNY,BBT,,,,,,
1_6534,1_6534_c_02,"Ooh, a pocket watch.",0:18,SHELDON,BBT,,,,,,
1_6534,1_6534_c_03,"Okay, I don't think Amy wants a pocket watch.",0:19,PENNY,BBT,,,,,,
1_6534,1_6534_u,"No, but maybe she wants a man with a pocket watch.",0:05,SHELDON,BBT,0,NONE,Excitement,Excitement,6,6
1_6627,1_6627_c_00,That was a really nice dinner.,0:1,PENNY,BBT,,,,,,
1_6627,1_6627_c_01,I'm glad you asked me out again.,0:12,PENNY,BBT,,,,,,
1_6627,1_6627_c_02,"Me, too; I missed you.",0:14,LEONARD,BBT,,,,,,
1_6627,1_6627_c_03,You see me all the time.,0:16,PENNY,BBT,,,,,,
1_6627,1_6627_c_04,You sure you just don't miss the sex?,0:2,PENNY,BBT,,,,,,
1_6627,1_6627_u,"Well, yeah, sex with you is pretty great. Have you ever tried it?",0:07,LEONARD,BBT,0,NONE,Happiness,Happiness,6,6
1_6645,1_6645_c_00,"(chimes) Wisten to me.
Not westauwant; westauwant.",0:03,PERSON1,BBT,,,,,,
1_6645,1_6645_c_01,"(chimes) I don't know what you mean by ""not westauwant; westauwant.""",0:09,PERSON2,BBT,,,,,,
1_6645,1_6645_c_02,"See? Total cwap.
You suck, Siwi.",0:13,PERSON1,BBT,,,,,,
1_6645,1_6645_c_03,"Hey, don't talk to her like that. 
She's a lady.",0:17,RAJ,BBT,,,,,,
1_6645,1_6645_u,"Well, that wady took high-wes pictures of my junk wast night for Cwaigswist.",0:07,PERSON1,BBT,0,NONE,Anger,Anger,3,7
1_6648,1_6648_c_00,"This is amazing.
How did you even get this idea?",0:04,PENNY,BBT,,,,,,
1_6648,1_6648_c_01,"I called your dad.
I asked him what things you liked to do when you were a kid.",0:08,LEONARD,BBT,,,,,,
1_6648,1_6648_c_02,This seemed easier than getting a cow out here so you could tip it.,0:11,LEONARD,BBT,,,,,,
1_6648,1_6648_c_03,"Okay, you're kind of really great.",0:17,PENNY,BBT,,,,,,
1_6648,1_6648_u,You mean for a person whose neck massages feel like an eagle is trying to carry you to its nest?,0:06,LEONARD,BBT,1,PRO,Sadness,Neutral,3,6
1_6683,1_6683_c_00,Buzz Lightyear is not real.,0:02,RAJ,BBT,,,,,,
1_6683,1_6683_c_01,"No, that's not what I'm talking about.",0:08,HOWARD,BBT,,,,,,
1_6683,1_6683_c_02,"Well, are you talking about when he thought he was real?",0:11,RAJ,BBT,,,,,,
1_6683,1_6683_c_03,No,0:15,HOWARD,BBT,,,,,,
1_6683,1_6683_c_04,"Okay, um... how about ""Crash""? 
Howard ""Crash"" Wolowitz.",0:22,RAJ,BBT,,,,,,
1_6683,1_6683_u,"Yeah, terrific. The other astronauts would love to go hurtling through space with a guy named ""Crash.""",0:06,HOWARD,BBT,1,EMB,Disgust,Happiness,3,8
1_672,1_672_c_00,I want grilled cheese.,0:15,SHELDON,BBT,,,,,,
1_672,1_672_u,Do you think Penny will come here and take care of us?,0:04,SHELDON,BBT,0,NONE,Sadness,Sadness,4,6
1_6766,1_6766_c_00,"And I'm super smart, so it's probably true.",0:02,SHELDON,BBT,,,,,,
1_6766,1_6766_c_01,"Hey, I've been training in the field of neurobiology for 12 years.",0:07,AMY,BBT,,,,,,
1_6766,1_6766_c_02,"You've been here for three hours, and you've spent one of them in the bathroom.",0:1,AMY,BBT,,,,,,
1_6766,1_6766_c_03,I'm sorry! It takes me a while to get things going on an unfamiliar toilet.,0:15,SHELDON,BBT,,,,,,
1_6766,1_6766_c_04,"Sheldon, I've given you the simplest things to do, and you haven't done one of them right.",0:21,AMY,BBT,,,,,,
1_6766,1_6766_u,Maybe that's because I'm not being challenged. It's the same reason Einstein failed math.,0:05,SHELDON,BBT,0,NONE,Neutral,Neutral,5,5
1_6769,1_6769_c_00,All right.,0:02,SHELDON,BBT,,,,,,
1_6769,1_6769_c_01,I'm no stranger to a little gray matter.,0:06,SHELDON,BBT,,,,,,
1_6769,1_6769_c_02,Locus coeruleus.,0:11,SHELDON,BBT,,,,,,
1_6769,1_6769_c_03,Locus coeruleus.,0:16,SHELDON,BBT,,,,,,
1_6769,1_6769_c_04,"You're getting warmer-- it is, indeed, in the brain.",0:22,AMY,BBT,,,,,,
1_6769,1_6769_u,"Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.",0:07,AMY,BBT,1,PRO,Disgust,Neutral,3,7
1_6835,1_6835_c_00,"The painting is a constant reminder that of the three of us, she is the least cool.",0:04,AMY,BBT,,,,,,
1_6835,1_6835_c_01,"Yeah, that's... that's what it is, so...",0:09,PENNY,BBT,,,,,,
1_6835,1_6835_c_02,You have such a good heart.,0:11,AMY,BBT,,,,,,
1_6835,1_6835_c_03,Yeah... I try.,0:13,PENNY,BBT,,,,,,
1_6835,1_6835_c_04,Come on.,0:15,AMY,BBT,,,,,,
1_6835,1_6835_c_05,"Whoa, whoa, where are we going?",0:17,PENNY,BBT,,,,,,
1_6835,1_6835_c_06,We're going to go put this painting back up in your apartment.,0:19,AMY,BBT,,,,,,
1_6835,1_6835_c_07,"Well, what about Bernadette?",0:2,PENNY,BBT,,,,,,
1_6835,1_6835_u,"Oh, screw her. She's just lucky we let her hang out with us.",0:04,AMY,BBT,0,NONE,Neutral,Neutral,5,5
1_6860,1_6860_c_00,"You know, Sheldon, I used to cut my brother's hair. 
I could do it for you.",0:03,PENNY,BBT,,,,,,
1_6860,1_6860_c_01,"Penny, I know you mean well, offering the skills of the hill folk, but, um,",0:09,SHELDON,BBT,,,,,,
1_6860,1_6860_c_02,"here in town, we don't churn our own butter, we don't make dresses out of gunny sacks, and, uh, we sure as shootin' don't get our hair cut by bottle-blonde...",0:18,SHELDON,BBT,,,,,,
1_6860,1_6860_c_03,"Sheldon, be nice.",0:21,LEONARD,BBT,,,,,,
1_6860,1_6860_u,"I'm sorry, it's the bad boy attitude that comes with this hair.",0:04,SHELDON,BBT,0,NONE,Neutral,Neutral,5,5
1_70,1_70_c_00,This is one of my favorite places to kick back after a quest. They have a great house ale.,0:06,HOWARD,BBT,,,,,,
1_70,1_70_c_01,Cool tiger.,0:08,PENNY,BBT,,,,,,
1_70,1_70_c_02,"Yeah, I've had him since level ten.",0:1,HOWARD,BBT,,,,,,
1_70,1_70_c_03,His name is Buttons.,0:12,HOWARD,BBT,,,,,,
1_70,1_70_c_04,"Anyway, if you had your own game character we could hang out, maybe go on a quest.",0:18,HOWARD,BBT,,,,,,
1_70,1_70_c_05,That sounds interesting.,0:2,PENNY,BBT,,,,,,
1_70,1_70_c_06,You'll think about it?,0:22,HOWARD,BBT,,,,,,
1_70,1_70_u,I don't think I'll be able to stop thinking about it.,0:04,PENNY,BBT,1,ILL,Disgust,Happiness,4,6
1_7047,1_7047_c_00,Wrong. Leonard?,0:02,SHELDON,BBT,,,,,,
1_7047,1_7047_c_01,"Horse, but mostly just for the height.",0:05,LEONARD,BBT,,,,,,
1_7047,1_7047_c_02,A little bit for the genital girth.,0:08,LEONARD,BBT,,,,,,
1_7047,1_7047_c_03,"Wrong, and let's keep it clean, shall we?",0:13,SHELDON,BBT,,,,,,
1_7047,1_7047_c_04,"Kangaroo, uh, I'd be Kanga-Jew.",0:17,HOWARD,BBT,,,,,,
1_7047,1_7047_c_05,The first of my people to dunk a basketball.,0:22,HOWARD,BBT,,,,,,
1_7047,1_7047_u,"Also instead of just living in your mother's house, you could actually live inside her body.",0:06,LEONARD,BBT,1,EMB,Disgust,Neutral,3,7
1_7082,1_7082_c_00,This man became my whole world.,0:02,RAJ,BBT,,,,,,
1_7082,1_7082_c_01,"Yeah, nice speech, Francine.",0:06,PERSON,BBT,,,,,,
1_7082,1_7082_c_02,"I'm not done, but thank you.",0:12,RAJ,BBT,,,,,,
1_7082,1_7082_c_03,I think back....,0:14,RAJ,BBT,,,,,,
1_7082,1_7082_u,"...to all the good times we had, like, uh, when we went camping and spent that night telling each other all our secrets. I told him I'm addicted to pedicures and he told me he lost his virginity to his cousin.",0:13,RAJ,BBT,0,NONE,Happiness,Happiness,7,7
1_7089,1_7089_c_00,"after you had a snootful of this, laddie!",0:02,HOWARD,BBT,,,,,,
1_7089,1_7089_c_01,Funny.,0:09,BERNADETTE,BBT,,,,,,
1_7089,1_7089_c_02,You boys have a nice time?,0:12,BERNADETTE,BBT,,,,,,
1_7089,1_7089_c_03,"Yeah, it was great.",0:13,HOWARD,BBT,,,,,,
1_7089,1_7089_c_04,"Low-key, like I promised. 
No hanky-panky, no strippers.
Just the guys telling jokes.",0:19,HOWARD,BBT,,,,,,
1_7089,1_7089_c_05,That's nice.,0:21,BERNADETTE,BBT,,,,,,
1_7089,1_7089_c_06,How about you? Did you have a fun night?,0:23,HOWARD,BBT,,,,,,
1_7089,1_7089_u," Yeah, we, uh, made gift bags, had wine, and then went online and saw this.",0:1,BERNADETTE,BBT,1,PRO,Anger,Happiness,3,7
1_7186,1_7186_c_00,and she makes me Froot Loops.,0:01,HOWARD,BBT,,,,,,
1_7186,1_7186_c_01,"Go with gay story, people are more accepting of that.",0:05,PERSON1,BBT,,,,,,
1_7186,1_7186_c_02,"Actually, Froot Loops just got married to a girl.",0:12,PERSON2,BBT,,,,,,
1_7186,1_7186_c_03,Congratulations.,0:13,PERSON1,BBT,,,,,,
1_7186,1_7186_c_04,"Thanks, we decided to do it before the launch.",0:16,HOWARD,BBT,,,,,,
1_7186,1_7186_c_05,You and Mrs. Loops have a big wedding?,0:21,PERSON1,BBT,,,,,,
1_7186,1_7186_u,"Not exactly. Listen, if you don't mind, I'm not really up for chatting. I'm just going to sit here quietly and let my life flash before my eyes.",0:11,HOWARD,BBT,0,NONE,Neutral,Neutral,5,5
1_7281,1_7281_c_00,"""Release the Kraken."" That never gets old.",0:02,SHELDON,BBT,,,,,,
1_7281,1_7281_c_01,"""Release the Kraken!"" Oh, chills.",0:05,SHELDON,BBT,,,,,,
1_7281,1_7281_c_02,"Besides, I'm having dinner with Amy.",0:1,SHELDON,BBT,,,,,,
1_7281,1_7281_c_03,"Oh, okay. I'll just go home and be alone.",0:12,RAJ,BBT,,,,,,
1_7281,1_7281_c_04,"W-Which is cool.
I eat alone, I sleep alone, I cry alone, so...
Cool.",0:21,RAJ,BBT,,,,,,
1_7281,1_7281_u,"Darn. If you weren't busy, I'd ask you to join us.",0:05,SHELDON,BBT,1,PRO,Disgust,Sadness,4,8
1_7341,1_7341_c_00,"You know, joking, kidding around, hurting feelings.",0:03,HOWARD,BBT,,,,,,
1_7341,1_7341_c_01,"Okay, my turn. 
Let me talk to him.",0:06,SHELDON,BBT,,,,,,
1_7341,1_7341_c_02,Go ahead.,0:07,LEONARD,BBT,,,,,,
1_7341,1_7341_c_03,"2311 North Los Robles Avenue, Pasadena, California to International Space Station.
Can you read me? Over.",0:13,SHELDON,BBT,,,,,,
1_7341,1_7341_c_04,"(imitates walkie-talkie static) Yes, I read you, Sheldon.",0:17,HOWARD,BBT,,,,,,
1_7341,1_7341_c_05,Copy that. Over. (imitates walkie-talkie static),0:2,SHELDON,BBT,,,,,,
1_7341,1_7341_c_06,What are you doing?,0:22,LEONARD,BBT,,,,,,
1_7341,1_7341_u,I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street.,0:07,SHELDON,BBT,0,NONE,Neutral,Neutral,5,5
1_7357,1_7357_c_00,My tongue won't go as far forward as it used to.,0:02,SHELDON,BBT,,,,,,
1_7357,1_7357_c_01,Maybe your tongue is shrinking.,0:05,LEONARD,BBT,,,,,,
1_7357,1_7357_c_02,Nope.,0:14,SHELDON,BBT,,,,,,
1_7357,1_7357_c_03,"Oh, you have no idea how annoying this is.",0:22,SHELDON,BBT,,,,,,
1_7357,1_7357_u,I'm starting to get a sense of it.,0:05,LEONARD,BBT,1,PRO,Frustration,Neutral,4,7
1_7395,1_7395_c_00,You slept with him?,0:01,AMY,BBT,,,,,,
1_7395,1_7395_c_01,"I didn't know what else to do.
He had those big, sad eyes.",0:06,PENNY,BBT,,,,,,
1_7395,1_7395_c_02,"Oh, sure, you had no choice.",0:08,BERNADETTE,BBT,,,,,,
1_7395,1_7395_c_03,He looked at me like this.,0:18,PENNY,BBT,,,,,,
1_7395,1_7395_u,"Well, if that's all it takes, it's a good thing you don't have a dog.",0:04,AMY,BBT,1,PRO,Disgust,Neutral,3,8
1_7400,1_7400_c_00,"There are some charts in the back where I kept track of shape, color and consistency.",0:05,SHELDON,BBT,,,,,,
1_7400,1_7400_c_01,Disgusting.,0:08,PENNY,BBT,,,,,,
1_7400,1_7400_c_02,"No, what's disgusting is he's still keeping track.",0:12,LEONARD,BBT,,,,,,
1_7400,1_7400_c_03,Why do you need all this stuff...?,0:15,PENNY,BBT,,,,,,
1_7400,1_7400_c_04,"No, no, no, no... Sorry!",0:17,LEONARD,BBT,,,,,,
1_7400,1_7400_c_05,I am glad you asked.,0:18,SHELDON,BBT,,,,,,
1_7400,1_7400_c_06,"Yeah, are you familiar with the Higgs boson?",0:22,SHELDON,BBT,,,,,,
1_7400,1_7400_u,"Of course, it is... it's been in the news. And it's a very famous boson.",0:07,PENNY,BBT,0,NONE,Excitement,Excitement,7,7
1_7402,1_7402_c_00,"the paper was rejected, but recently, he was proven right.",0:03,SHELDON,BBT,,,,,,
1_7402,1_7402_c_01,And now he's on the fast track to win a Nobel prize.,0:06,SHELDON,BBT,,,,,,
1_7402,1_7402_c_02,"Yeah, that's basically what I said.",0:08,PENNY,BBT,,,,,,
1_7402,1_7402_c_03,"The point is Higgs is being celebrated for work he did 50 years ago, so that got me thinking,",0:16,SHELDON,BBT,,,,,,
1_7402,1_7402_c_04,perhaps I've already hit upon the idea that will win me my Nobel prize.,0:22,SHELDON,BBT,,,,,,
1_7402,1_7402_u,I didn't know they gave Nobel prizes for making boom-boom in the potty.,0:05,LEONARD,BBT,1,EMB,Disgust,Neutral,4,7
1_7442,1_7442_c_00,"This will interest you. And, Penny, feel free to paint your nails.",0:01,SHELDON,BBT,,,,,,
1_7442,1_7442_c_01,What do you got?,0:03,LEONARD,BBT,,,,,,
1_7442,1_7442_c_02,I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize.,0:09,SHELDON,BBT,,,,,,
1_7442,1_7442_c_03,Behold.,0:1,SHELDON,BBT,,,,,,
1_7442,1_7442_c_04,"""Magnets: What Do They Stick To?"" If the answer is ""metal,"" it's not exactly groundbreaking.",0:2,LEONARD,BBT,,,,,,
1_7442,1_7442_u,"The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.",0:11,SHELDON,BBT,0,NONE,Sadness,Sadness,3,6
1_7443,1_7443_c_00,in town were starting to say I was a witch.,0:03,SHELDON,BBT,,,,,,
1_7443,1_7443_c_01,Sheldon thinks the approach in this paper might change the way we calculate ferromagnetic hysteresis.,0:09,PERSON,BBT,,,,,,
1_7443,1_7443_c_02,"Oh, it's about time. I hated the old way.",0:11,PENNY,BBT,,,,,,
1_7443,1_7443_c_03,Hi. I'm Penny.,0:14,PENNY,BBT,,,,,,
1_7443,1_7443_c_04,"Alex.
Uh, do you work with Dr. Hofstadter?",0:17,PERSON,BBT,,,,,,
1_7443,1_7443_c_05,In a way.,0:21,PENNY,BBT,,,,,,
1_7443,1_7443_u,We've kind of been involved in a five-year experiment.,0:05,PENNY,BBT,0,NONE,Neutral,Neutral,5,5
1_7445,1_7445_c_00,In a way.,0:01,PENNY,BBT,,,,,,
1_7445,1_7445_c_01,We've kind of been involved in a five-year experiment.,0:07,PENNY,BBT,,,,,,
1_7445,1_7445_c_02,"Oh. Well, you're lucky. He seems very talented.
And I'm sure a lot of people want to work with him.",0:12,PERSON,BBT,,,,,,
